ลำดับ,อ้างอิงภายใน,ชื่อ,Sales Price,ปริมาณในมือ,กล่องขาออก,ปริมาณพยากรณ์,หน่วยวัด,Activity Exception Decoration
1,#EV020,โฟมอีวีเอวัดส่วนสูงเสือ 4 ชิ้น,400,17,1,16,ชุด,
1,#EV002-1,โฟมอีวีเอวัดส่วนสูงไดโนเสาร์ 3 ชิ้น,400,11,2,9,ชุด,
1,CB409,โฟมเทป 3M 21 x 50 ซม.,37,7,0,7,ม้วน,
1,BA055,โฟมเส้นกลมฝึกว่ายน้ำ,213,0,0,0,อัน,
1,CB696,โฟสต์อิท 3M No.654-5PK 5 สี (5 อัน / ห่อ),225,0,0,0,ห่อ,
1,CB1088,โฟสต์อิทแฟล็ก No.21050 E116 12x45 ml. ชนิดฟิล์ม,635,0,0,0,โหล,
1,#FNM0936,โมชิบุกเรือรบ: ชุด โมชิ,165,0,0,0,เล่ม,
1,#FNM0914,โมชิป่วนกองถ่าย: ชุด โมชิ,165,0,0,0,เล่ม,
1,#MN309G,โมบาย ผัก - ผลไม้,2400,7,0,7,ชุด,
1,MN309H,โมบาย ยานพาหนะ,2400,0,0,0,ชุด,
54,#FTQ0386,โมร็อกโกถึงอิตาลีใต้,190,0,0,0,เล่ม,
1,#FPL0999,โมสาร์ท ชุด SOUND BOOK,490,0,0,0,เล่ม,
560,#SC407,โมเดลขนาดใหญ่ตัดตามขวาง แสดงการตั้งครรภ์,4950,49,4,45,ชุด,
1,AC120,โมเดลข้างขึ้นข้างแรม,1744,0,0,0,ชุด,
489,#SC243,โมเดลความสัมพันธ์ของระบบหายใจและระบบหมุนเวียนเลือด,6350,23,3,20,ชุด,
481,#SC235A,โมเดลลำต้นตัดตามขวางพืชใบเลี้ยงเดี่ยว,1650,14,10,4,ชุด,
482,#SC235B,โมเดลลำต้นพืชใบเลี้ยงคู่ตัดตามยาวและตามขวาง,1650,13,10,3,ชุด,
1,AA181,โมเดลสัตว์น้ำขนาดใหญ่ 25 ชิ้น พร้อมกล่อง,1550,0,0,0,ชุด,
1,AA182,โมเดลสัตว์ป่าขนาดใหญ่,490,0,0,0,ชุด,
1,AA183,โมเดลสัตว์เลี้ยงขนาดใหญ่,490,0,0,0,ชุด,
735,#SC487,โมเดลเรียนรู้ระบบขับถ่ายปัสสาวะ,3995,2,0,2,ชุด,
736,#SC488,โมเดลเรียนรู้ระบบย่อยอาหาร,9750,7,1,6,ชุด,
461,#SC213,โมเดลแสดงการเกิดภูเขาไฟแบบต่างๆ,2250,6,0,6,ชุด,
490,#SC244,โมเดลแสดงความสัมพันธ์ระหว่างตับและใส้,2750,32,4,28,ชุด,
460,#SC212,โมเดลแสดงวิวัฒนาการของแผ่นเปลือกโลก,1950,23,0,23,ชุด,
734,#SC486,โมเดลโครงสร้างของถุงลมปอดขนาดใหญ่,4500,16,1,15,ชุด,
1,#FPL0080,โมโหแล้วนะ,125,0,0,0,เล่ม,
1,BA181,โยกเยก นกแก้ว ขนาด 25 x 90 x 55 ซม.,0,0,0,0,ชุด,
1,NC025,โยกเยกกระต่าย (สีน้ำเงิน) *ไม่มีในแคต,0,0,0,0,ชุด,Alert
1,#PO100,โยกเยกจระเข้คู่หูคู่ฮา,2800,22,0,22,ชุด,
1,NC002,โยกเยกช้าง *ไม่มีในแคต,0,0,0,0,ชุด,
1,#AA387,โยกเยกฝึกทรงตัวสีรุ้ง,4650,5,1,4,ชุด,
1,PO098,โยกเยกมอเตอร์ไซค์ซิ่ง,2500,12,0,12,ชุด,
1,#PO124,โยกเยกม้าชอบร้องเพลง,2500,0,0,0,ชุด,
1,#PO116,โยกเยกม้าน่ารัก,2400,32,4,28,ชุด,
1,#BA184,โยกเยกรูปช้าง,2900,27,0,27,ชุด,
1,BA089,โยกเยกสปริงลูกม้า,6350,0,0,0,ชุด,
1,BA090,โยกเยกสปริงโลมา,6350,0,0,0,ชุด,
1,PDS002,โยกเยกสัตว์ (6ตัว/ชุด),15500,0,0,0,ชุด,
1,NC005,โยกเยกหมา *ไม่มีในแคต,0,0,0,0,ชุด,
1,#NC004,โยกเยกหมู สีเหลือง *ไม่มีในแคต,2200,0,0,0,ชุด,
1,#BA016,โยกเยกหมูเหลือง,2200,0,0,0,ชุด,
1,NC003,โยกเยกเป็ด *ไม่มีในแคต,0,0,0,0,ชุด,
1,NC001,โยกเยกแมวน้ำ *ไม่มีในแคต,0,0,0,0,ชุด,
1,NC001B,โยกเยกแมวน้ำ สีฟ้า *ไม่มีในแคต,0,0,0,0,ชุด,
1,#NC001G,โยกเยกแมวน้ำ สีเขียว *ไม่มีในแคต,2200,0,0,0,ชุด,
1,#PO099,โยกเยกไก่น้อยกุ๊กกุ๊ก,1800,20,0,20,ชุด,
547,#FSB0547,โยคะแห่งสติ,340,0,0,0,เล่ม,
551,#FSB0551,โยคีน้อย ตอน โยคีน้อยกับโรงเรียนไสยศาสตร์,150,0,0,0,เล่ม,
549,#FSB0549,โยคีน้อย เล่ม 2 ตอนศึกคัมภีร์ไตรเพท,170,0,0,0,เล่ม,
548,#FSB0548,โยคีน้อย เล่ม 3 ตอน สังหารจอมมาร,150,0,0,0,เล่ม,
550,#FSB0550,โยคีน้อย เล่ม 4 (จบ),150,0,0,0,เล่ม,
1,AA011,โยนห่วงตัวตลก (1ชุด / 4ตัว),18000,0,0,0,ชุด,
1,#FNM0879,โยโก้ มาแล้วครับ!  #1: ชุดเพื่อนรักตัวประหลาด,85,0,0,0,เล่ม,
1,#FNM0884,โยโก้หายไป ! # 2: ชุดเพื่อนรักตัวประหลาด,95,0,0,0,เล่ม,
193,#FCH0194,โรคปวดหัวเข่า,85,0,0,0,เล่ม,
1,WT421,โรงละครขนาดใหญ่พร้อมกระดานวาดเขียน,6500,0,0,0,ชุด,
1,#MN295,โรงละครสัตว์นุ่มนิ่ม 10 ชนิด,4000,22,0,22,ชุด,
1,WT420,โรงละครหรรษา,3100,0,0,0,ชุด,
1,WT039A,โรงละครหุ่นจิ๋ว,1200,7,0,7,ชุด,
1,WT039,โรงละครใหญ่ประกอบการเล่านิทาน,3300,14,0,14,ชุด,
552,#FSB0552,โรงเตี๊ยมร้อยลี้ เล่ม 1,380,0,0,0,เล่ม,
553,#FSB0553,โรงเตี๊ยมร้อยลี้ เล่ม 2,330,0,0,0,เล่ม,
554,#FSB0554,โรงเตี๊ยมร้อยลี้ เล่ม 3,300,0,0,0,เล่ม,
555,#FSB0555,โรงเตี๊ยมร้อยลี้ เล่ม 4,270,0,0,0,เล่ม,
1,#FMR0027,โรงเรียนกระรอกน้อยในป่าใหญ่ (ปกแข็ง),280,0,0,0,เล่ม,
562,#FSB0562,โรงเรียนปีศาจ เล่ม 1 ตึกเรียนสีเลือด,200,0,0,0,เล่ม,
563,#FSB0563,โรงเรียนปีศาจ เล่ม 2 ทารกสีเลือด,200,0,0,0,เล่ม,
564,#FSB0564,โรงเรียนปีศาจ เล่ม 3 ไม้กางเขนสีเลือด,200,0,0,0,เล่ม,
565,#FSB0565,โรงเรียนปีศาจ เล่ม 4 พระจันทร์สีเลือด,200,0,0,0,เล่ม,
566,#FSB0566,โรงเรียนปีศาจ เล่ม 5 : พาหะสีเลือด,200,0,0,0,เล่ม,
567,#FSB0567,โรงเรียนปีศาจ เล่ม 6 : วังวนสีเลือด (จบ),200,0,0,0,เล่ม,
194,#FCH0195,โรงเรียนสนธยา,100,0,0,0,เล่ม,
1,#FNM1238,โรงเรียนสร้างคนดี เล่ม 1ฉันอยากมั่นใจในตนเอง,185,0,0,0,เล่ม,
556,#FSB0556,โรงเรียนเสนาธิการbox set โรงเรียนเสนาธิการแห่งอานาธีเซีย,1340,0,0,0,ชุด,
557,#FSB0557,โรงเรียนเสนาธิการแห่งอนาธีเซีย เล่ม 2 ภาคดาบแห่งคุณธรรม,260,0,0,0,เล่ม,
558,#FSB0558,โรงเรียนเสนาธิการแห่งอานาธีเซีย เล่ม 1 ภาคกระจกแห่งสัจธรรม,220,0,0,0,เล่ม,
559,#FSB0559,โรงเรียนเสนาธิการแห่งอานาธีเซีย เล่ม 3 ภาคกุญแจแห่งความรู้แจ้ง,300,0,0,0,เล่ม,
560,#FSB0560,โรงเรียนเสนาธิการแห่งอานาธีเซีย เล่ม 4 ภาคจอกศักดิ์สิทธิ์แห่งนิรันดร,260,0,0,0,เล่ม,
561,#FSB0561,โรงเรียนเสนาธิการแห่งอานาธีเซีย เล่ม 5 ภาคคทาจอมพล (จบ),300,0,0,0,เล่ม,
1,#FWR0025,โรงเรียนแมลงสุดเจ๋ง เล่ม 1,195,0,0,0,เล่ม,
1,#FWR0026,โรงเรียนแมลงสุดเจ๋ง เล่ม 2,195,0,0,0,เล่ม,
1,#FWR0027,โรงเรียนแมลงสุดเจ๋ง เล่ม 3,195,0,0,0,เล่ม,
1,#FWR0028,โรงเรียนแมลงสุดเจ๋ง เล่ม 4,195,0,0,0,เล่ม,
1,#FPL0082,โรงแรมจำศีล ( ปกอ่อน ),125,0,0,0,เล่ม,
0,#FPL0081,โรงแรมจำศีล ( ปกแข็ง ),245,0,0,0,เล่ม,
149,#FSD0149,โรงแรมผี ( 2 เล่มจบ ),480,0,0,0,เล่ม,
195,#FCH0196,โรงแรมมหาภัย,95,0,0,0,เล่ม,
1,#FMR0024,โรงแรมในป่าใหญ่ (ปกแข็ง),280,0,0,0,เล่ม,
1,MN299,โรงแสดงหุ่นละครขนาดใหญ่ พร้อมตัวละคร แฟนซีนุ่มนิ่ม 3 ตัว,2800,4,0,4,ชุด,
1,#FEQ0096,โรซารี่ Please บทที่ 1 Speak english พิชิตตัวเลข,149,0,0,0,เล่ม,
1,#FEQ0097,โรซารี่ Please บทที่ 2 หนาวบ้างฝนบ้างว่างๆก็ฝึก english,149,0,0,0,เล่ม,
1,#FEQ0098,โรซารี่ Please บทที่ 3 แต่งตัวให้พร้อมแล้วไปซ้อม Speak english,149,0,0,0,เล่ม,
1,#FEQ0099,โรซารี่ Please บทที่ 4 Birthday ชิลชิลกับการอัฟสกิล english,149,0,0,0,เล่ม,
1,#FEQ0100,โรซารี่ Please บทที่ 5 ท่องป่าพาเพลินแล้วไป Learn english,149,0,0,0,เล่ม,
1,#FEQ0101,โรซารี่ Please บทที่ 7 เรียนรู้รอบตัวจะได้ไม่ปวดหัวเมื่อเจอ English,149,0,0,0,เล่ม,
1,HBG0285,โรตารีจักรเย็บผ้า,0,1,0,1,ชุด,
150,#FSD0150,โรบิน ฮู้ด,190,0,0,0,เล่ม,
151,#FSD0151,โรบินสัน ครูโซ,190,0,0,0,เล่ม,
1,#FNM0885,โรมันอันตราย :ชุด มหัศจรรย์พรมวิเศษ # 3,98,0,0,0,เล่ม,
1,#FNM0996,โลก อวกาศ มันหยดติ๋ง : Super Zapp ชุด วิทย์รอบตัว,49,0,0,0,เล่ม,
197,#FCH0198,โลกการพิมพ์,45,0,0,0,เล่ม,
198,#FCH0199,โลกของเด็กแอลดี,120,0,0,0,เล่ม,
200,#FCH0201,โลกที่เราอาศัยอยู่ : ดินแดนแล้งร้อนร้าย ทะเลทรายของโลก,200,0,0,0,เล่ม,
201,#FCH0202,โลกที่เราอาศัยอยู่ : ป่าฝน,200,0,0,0,เล่ม,
202,#FCH0203,โลกที่เราอาศัยอยู่ : ภูเขาไฟ,200,0,0,0,เล่ม,
203,#FCH0204,โลกที่เราอาศัยอยู่ : มหาสมุทร,200,1,1,0,เล่ม,
204,#FCH0205,โลกที่เราอาศัยอยู่ : ลมฟ้าอากาศ,200,0,0,0,เล่ม,
199,#FCH0200,โลกที่เราอาศัยอยู่ : แผ่นดิน,200,0,0,0,เล่ม,
205,#FCH0210,โลกนิทาน,45,0,0,0,เล่ม,
152,#FSD0152,โลกนี้จะดีสักเพียงไหน ถ้าไม่มีคนใจร้ายอยู่,100,0,0,0,เล่ม,
1,AA059,โลกมหัศจรรย์,5215,0,0,0,ชุด,
568,#FSB0568,โลกร้อน เรื่องร้อนของโลก!,140,0,0,0,เล่ม,
1,#FNM1256,โลกร้อนกับคัมภีร์มรณะ เล่ม 9:ชุด จอมเทพเวทมนตร์วิทย์,158,0,0,0,เล่ม,
424,#FCH0432,โลกร้อนถ้วนทั่ว ครอบครัวอบอุ่น,50,0,0,0,เล่ม,
153,#FSD0153,โลกลับแล,170,0,0,0,เล่ม,
783,#FSV0364,โลกแห่งการ์ตูน สัตว์น้ำ,20,0,0,0,เล่ม,
784,#FSV0366,โลกแห่งการ์ตูน สัตว์ปีก,20,0,0,0,เล่ม,
785,#FSV0365,โลกแห่งการ์ตูน สัตว์ป่า,20,0,0,0,เล่ม,
786,#FSV0363,โลกแห่งการ์ตูน สัตว์เลี้ยง,20,0,0,0,เล่ม,
787,#FSV0362,โลกแห่งการ์ตูน แมลง,20,0,0,0,เล่ม,
1,#AA503,โลกในระบบสุริยะถอดประกอบ สำหรับเด็ก,2600,12,4,21,ชุด,
1,#FSN0012,โลกใบนี้เมื่อวันวาน,205,0,0,0,เล่ม,
196,#FCH0197,โลกไร้เวลา,115,0,0,0,เล่ม,
154,#FSD0154,โลนลี่ เลดี้,330,0,0,0,เล่ม,
1,#FSB2021,โลมพิกุล,410,0,0,0,เล่ม,
1,AC078,โลหะโซเดียม 8g.,500,0,0,0,ขวด,
1,AC142,โวลต์มิเตอร์ 10V DC,375,10,0,10,ตัว,
19,HCC0476,โวลต์มิเตอร์ AC (สื่อวิทยาศาสตร์),0,0,0,0,ตัว,
695,#SC446V,โวลต์มิเตอร์สำหรับทดลอง,500,15,10,5,ชุด,
1,AC054,โวลต์มิเตอร์ใหญ่,930,0,0,0,เครื่อง,
569,#FSB0569,โศลกรักใต้แสงดาว,280,0,0,0,เล่ม,
1,#FSB2146,โศลกรักใต้แสงดาว (พิมพ์ซ้ำเปลี่ยนปก),280,0,0,0,เล่ม,
570,#FSB0570,โศลกรักใต้แสงดาว (พิมพ์ซ้ำเปลี่ยนปก),280,0,0,0,เล่ม,
206,#FCH0211,โสนน้อย,25,0,0,0,เล่ม,
1,#FPK0001,โสนน้อยเรือนงาม(พิมพ์ครั้งที่2),70,0,0,0,เล่ม,
1,,โสหุย,1,0,0,0,ห่อ,
571,#FSB0571,โหยเสน่หา (The Lion Prince),280,0,0,0,เล่ม,
788,#FSV0367,โหราพยากรณ์,80,0,0,0,เล่ม,
1,HCC0264,โหลพลาสติกใส1812(งานสื่อวิทย์),0,11,0,11,ใบ,
447,#FNM0444,โอกาสทองของคนทำงานช่วงวัย 30,175,0,0,0,เล่ม,
1,HCC0399,โอซอร์เจาะเหล็ก ขนาด 22 มิล(งานเจาะ),0,0,0,0,ตัว,
155,#FSD0155,โอดะ โนบุนางะ พลิกวิถีผู้นำญี่ปุ่น,250,0,0,0,เล่ม,
156,#FSD0156,โอบกอดความรักมาจากฟ้า,200,0,0,0,เล่ม,
572,#FSB0572,โอบรัก,310,0,0,0,เล่ม,
573,#FSB0573,โอบรักเจ้าทะเลทราย,220,0,0,0,เล่ม,
1,#FNM0870,โอรีอานา นางฟ้าหลงเงา,75,0,0,0,เล่ม,
1,#FNM0991,โอลิมปิกไดโนเสาร์ : ชุด ไดโนซ่าล่าทะลุมิติ,115,0,0,0,เล่ม,
1,#FPL1148,โอ้โห เมล็ดจะโตเป็นต้นอะไร,125,0,0,0,เล่ม,
